Concurso,Data,D/SEMAN,Prêmio
161,1964-05-13,quarta-feira,9588
162,1964-05-16,sábado,8400
162,1964-05-16,sábado,1336
162,1964-05-16,sábado,6429
162,1964-05-16,sábado,4032
162,1964-05-16,sábado,7675
163,1964-05-20,quarta-feira,1540
163,1964-05-20,quarta-feira,7183
163,1964-05-20,quarta-feira,9226
163,1964-05-20,quarta-feira,2226
163,1964-05-20,quarta-feira,1708
164,1964-05-23,sábado,9366
164,1964-05-23,sábado,5170
164,1964-05-23,sábado,379
164,1964-05-23,sábado,9419
164,1964-05-23,sábado,4183
165,1964-05-27,quarta-feira,3117
165,1964-05-27,quarta-feira,8538
165,1964-05-27,quarta-feira,5627
165,1964-05-27,quarta-feira,4142
165,1964-05-27,quarta-feira,592
166,1964-05-30,sábado,9498
166,1964-05-30,sábado,6159
166,1964-05-30,sábado,4728
166,1964-05-30,sábado,4178
166,1964-05-30,sábado,57
167,1964-06-03,quarta-feira,8917
167,1964-06-03,quarta-feira,2568
167,1964-06-03,quarta-feira,96
167,1964-06-03,quarta-feira,1758
167,1964-06-03,quarta-feira,1689
168,1964-06-06,sábado,8291
168,1964-06-06,sábado,1661
168,1964-06-06,sábado,8230
168,1964-06-06,sábado,9771
168,1964-06-06,sábado,6278
169,1964-06-10,quarta-feira,8426
169,1964-06-10,quarta-feira,2394
169,1964-06-10,quarta-feira,9915
169,1964-06-10,quarta-feira,8917
169,1964-06-10,quarta-feira,6366
170,1964-06-13,sábado,7785
170,1964-06-13,sábado,4022
170,1964-06-13,sábado,9369
170,1964-06-13,sábado,6210
170,1964-06-13,sábado,4281
171,1964-06-17,quarta-feira,5364
171,1964-06-17,quarta-feira,2361
171,1964-06-17,quarta-feira,8800
171,1964-06-17,quarta-feira,8392
171,1964-06-17,quarta-feira,2129
172,1964-06-20,sábado,895
172,1964-06-20,sábado,6735
172,1964-06-20,sábado,263
172,1964-06-20,sábado,5137
172,1964-06-20,sábado,2536
173,1964-06-24,quarta-feira,495
173,1964-06-24,quarta-feira,8973
173,1964-06-24,quarta-feira,2518
173,1964-06-24,quarta-feira,2057
173,1964-06-24,quarta-feira,4290
174,1964-06-27,sábado,2401
174,1964-06-27,sábado,5407
174,1964-06-27,sábado,4209
174,1964-06-27,sábado,2109
174,1964-06-27,sábado,1485
175,1964-07-01,quarta-feira,571
175,1964-07-01,quarta-feira,8908
175,1964-07-01,quarta-feira,7361
175,1964-07-01,quarta-feira,8281
175,1964-07-01,quarta-feira,312
176,1964-07-04,sábado,1211
176,1964-07-04,sábado,2342
176,1964-07-04,sábado,1510
176,1964-07-04,sábado,7369
176,1964-07-04,sábado,6909
177,1964-07-08,quarta-feira,8883
177,1964-07-08,quarta-feira,5298
177,1964-07-08,quarta-feira,3246
177,1964-07-08,quarta-feira,5183
177,1964-07-08,quarta-feira,3659
178,1964-07-11,sábado,8564
178,1964-07-11,sábado,6334
178,1964-07-11,sábado,8514
178,1964-07-11,sábado,8617
178,1964-07-11,sábado,1345
179,1964-07-15,quarta-feira,1692
179,1964-07-15,quarta-feira,1896
179,1964-07-15,quarta-feira,1903
179,1964-07-15,quarta-feira,1554
179,1964-07-15,quarta-feira,8983
180,1964-07-18,sábado,5021
180,1964-07-18,sábado,8658
180,1964-07-18,sábado,7546
180,1964-07-18,sábado,4901
180,1964-07-18,sábado,9681
181,1964-07-22,quarta-feira,8813
181,1964-07-22,quarta-feira,358
181,1964-07-22,quarta-feira,193
181,1964-07-22,quarta-feira,4365
181,1964-07-22,quarta-feira,3026
182,1964-07-25,sábado,3512
182,1964-07-25,sábado,4383
182,1964-07-25,sábado,8242
182,1964-07-25,sábado,8599
182,1964-07-25,sábado,2998
183,1964-07-29,quarta-feira,9298
183,1964-07-29,quarta-feira,1301
183,1964-07-29,quarta-feira,406
183,1964-07-29,quarta-feira,8642
183,1964-07-29,quarta-feira,6034
184,1964-08-01,sábado,3406
184,1964-08-01,sábado,3564
184,1964-08-01,sábado,4412
184,1964-08-01,sábado,3857
184,1964-08-01,sábado,9206
185,1964-08-05,quarta-feira,3202
185,1964-08-05,quarta-feira,5745
185,1964-08-05,quarta-feira,474
185,1964-08-05,quarta-feira,3421
185,1964-08-05,quarta-feira,600
186,1964-08-08,sábado,3738
186,1964-08-08,sábado,265
186,1964-08-08,sábado,7997
186,1964-08-08,sábado,7375
186,1964-08-08,sábado,2630
187,1964-08-12,quarta-feira,8876
187,1964-08-12,quarta-feira,2923
187,1964-08-12,quarta-feira,1978
187,1964-08-12,quarta-feira,6569
187,1964-08-12,quarta-feira,5228
188,1964-08-19,quarta-feira,6974
188,1964-08-19,quarta-feira,2201
188,1964-08-19,quarta-feira,6685
188,1964-08-19,quarta-feira,5627
188,1964-08-19,quarta-feira,6080
189,1964-08-22,sábado,9208
189,1964-08-22,sábado,3485
189,1964-08-22,sábado,3776
189,1964-08-22,sábado,8982
189,1964-08-22,sábado,564
190,1964-08-26,quarta-feira,7132
190,1964-08-26,quarta-feira,4191
190,1964-08-26,quarta-feira,1251
190,1964-08-26,quarta-feira,5162
190,1964-08-26,quarta-feira,8325
191,1964-08-29,sábado,8997
191,1964-08-29,sábado,759
191,1964-08-29,sábado,2913
191,1964-08-29,sábado,3623
191,1964-08-29,sábado,5082
192,1964-09-02,quarta-feira,473
192,1964-09-02,quarta-feira,3202
192,1964-09-02,quarta-feira,4267
192,1964-09-02,quarta-feira,8645
192,1964-09-02,quarta-feira,678
193,1964-09-05,sábado,2338
193,1964-09-05,sábado,4445
193,1964-09-05,sábado,6081
193,1964-09-05,sábado,2135
193,1964-09-05,sábado,2377
194,1964-09-09,quarta-feira,2106
194,1964-09-09,quarta-feira,5497
194,1964-09-09,quarta-feira,6782
194,1964-09-09,quarta-feira,5595
194,1964-09-09,quarta-feira,4957
195,1964-09-12,sábado,9543
195,1964-09-12,sábado,7954
195,1964-09-12,sábado,2135
195,1964-09-12,sábado,8982
195,1964-09-12,sábado,1848
196,1964-09-16,quarta-feira,9501
196,1964-09-16,quarta-feira,5471
196,1964-09-16,quarta-feira,5685
196,1964-09-16,quarta-feira,5867
196,1964-09-16,quarta-feira,1922
197,1964-09-19,sábado,2155
197,1964-09-19,sábado,6052
197,1964-09-19,sábado,806
197,1964-09-19,sábado,4876
197,1964-09-19,sábado,9860
198,1964-09-23,quarta-feira,7417
198,1964-09-23,quarta-feira,1429
198,1964-09-23,quarta-feira,2144
198,1964-09-23,quarta-feira,6481
198,1964-09-23,quarta-feira,6953
199,1964-09-26,sábado,1795
199,1964-09-26,sábado,1357
199,1964-09-26,sábado,4129
199,1964-09-26,sábado,1248
199,1964-09-26,sábado,1523
200,1964-09-30,quarta-feira,8665
200,1964-09-30,quarta-feira,1411
200,1964-09-30,quarta-feira,1803
200,1964-09-30,quarta-feira,5796
200,1964-09-30,quarta-feira,7735
201,1964-10-03,sábado,5291
201,1964-10-03,sábado,1484
201,1964-10-03,sábado,3906
201,1964-10-03,sábado,964
201,1964-10-03,sábado,4031
202,1964-10-07,quarta-feira,9743
202,1964-10-07,quarta-feira,3654
202,1964-10-07,quarta-feira,8304
202,1964-10-07,quarta-feira,6778
202,1964-10-07,quarta-feira,8603
203,1964-10-10,sábado,9484
203,1964-10-10,sábado,653
203,1964-10-10,sábado,9816
203,1964-10-10,sábado,6688
203,1964-10-10,sábado,262
204,1964-10-14,quarta-feira,6309
204,1964-10-14,quarta-feira,9641
204,1964-10-14,quarta-feira,8104
204,1964-10-14,quarta-feira,5757
204,1964-10-14,quarta-feira,3986
205,1964-10-17,sábado,5114
205,1964-10-17,sábado,3325
205,1964-10-17,sábado,4234
205,1964-10-17,sábado,3242
205,1964-10-17,sábado,8688
206,1964-10-21,quarta-feira,2813
206,1964-10-21,quarta-feira,5340
206,1964-10-21,quarta-feira,1967
206,1964-10-21,quarta-feira,602
206,1964-10-21,quarta-feira,9151
207,1964-10-24,sábado,6456
207,1964-10-24,sábado,986
207,1964-10-24,sábado,9862
207,1964-10-24,sábado,5472
207,1964-10-24,sábado,1890
208,1964-10-28,quarta-feira,4547
208,1964-10-28,quarta-feira,5074
208,1964-10-28,quarta-feira,6271
208,1964-10-28,quarta-feira,2198
208,1964-10-28,quarta-feira,3539
209,1964-10-31,sábado,5448
209,1964-10-31,sábado,3638
209,1964-10-31,sábado,2827
209,1964-10-31,sábado,1528
209,1964-10-31,sábado,715
210,1964-11-04,quarta-feira,2973
210,1964-11-04,quarta-feira,5429
210,1964-11-04,quarta-feira,5161
210,1964-11-04,quarta-feira,7387
210,1964-11-04,quarta-feira,9869
211,1964-11-07,sábado,6584
211,1964-11-07,sábado,7942
211,1964-11-07,sábado,4598
211,1964-11-07,sábado,1361
211,1964-11-07,sábado,1564
212,1964-11-11,quarta-feira,8831
212,1964-11-11,quarta-feira,8980
212,1964-11-11,quarta-feira,3303
212,1964-11-11,quarta-feira,3405
212,1964-11-11,quarta-feira,8853
213,1964-11-14,sábado,9204
213,1964-11-14,sábado,9670
213,1964-11-14,sábado,8480
213,1964-11-14,sábado,3079
213,1964-11-14,sábado,9297
214,1964-11-18,quarta-feira,4169
214,1964-11-18,quarta-feira,3079
214,1964-11-18,quarta-feira,2650
214,1964-11-18,quarta-feira,4679
214,1964-11-18,quarta-feira,9041
215,1964-11-21,sábado,1546
215,1964-11-21,sábado,4664
215,1964-11-21,sábado,5150
215,1964-11-21,sábado,9519
215,1964-11-21,sábado,8029
216,1964-11-25,quarta-feira,7387
216,1964-11-25,quarta-feira,1860
216,1964-11-25,quarta-feira,1590
216,1964-11-25,quarta-feira,5724
216,1964-11-25,quarta-feira,4408
217,1964-11-28,sábado,7787
217,1964-11-28,sábado,5971
217,1964-11-28,sábado,4617
217,1964-11-28,sábado,5199
217,1964-11-28,sábado,98
218,1964-12-02,quarta-feira,2038
218,1964-12-02,quarta-feira,1577
218,1964-12-02,quarta-feira,6321
218,1964-12-02,quarta-feira,7260
218,1964-12-02,quarta-feira,4971
219,1964-12-05,sábado,6269
219,1964-12-05,sábado,6129
219,1964-12-05,sábado,4529
219,1964-12-05,sábado,7166
219,1964-12-05,sábado,5264
220,1964-12-09,quarta-feira,6020
220,1964-12-09,quarta-feira,6501
220,1964-12-09,quarta-feira,6793
220,1964-12-09,quarta-feira,7551
220,1964-12-09,quarta-feira,9339
221,1964-12-12,sábado,9667
221,1964-12-12,sábado,1077
221,1964-12-12,sábado,4781
221,1964-12-12,sábado,7838
221,1964-12-12,sábado,5913
222,1964-12-16,quarta-feira,3991
222,1964-12-16,quarta-feira,1644
222,1964-12-16,quarta-feira,1275
222,1964-12-16,quarta-feira,7349
222,1964-12-16,quarta-feira,5302
223,1964-12-19,sábado,9045
223,1964-12-19,sábado,4450
223,1964-12-19,sábado,9462
223,1964-12-19,sábado,4518
223,1964-12-19,sábado,1945
224,1964-12-23,quarta-feira,1501
224,1964-12-23,quarta-feira,4258
224,1964-12-23,quarta-feira,1380
224,1964-12-23,quarta-feira,5131
224,1964-12-23,quarta-feira,4479
225,1964-12-26,sábado,8195
225,1964-12-26,sábado,5382
225,1964-12-26,sábado,1030
225,1964-12-26,sábado,5792
225,1964-12-26,sábado,8201
226,1964-12-30,quarta-feira,9915
226,1964-12-30,quarta-feira,458
226,1964-12-30,quarta-feira,6633
226,1964-12-30,quarta-feira,4001
226,1964-12-30,quarta-feira,1236
227,1965-01-06,quarta-feira,2585
227,1965-01-06,quarta-feira,95
227,1965-01-06,quarta-feira,2795
227,1965-01-06,quarta-feira,8453
227,1965-01-06,quarta-feira,1575
228,1965-01-09,sábado,4796
228,1965-01-09,sábado,6001
228,1965-01-09,sábado,5202
228,1965-01-09,sábado,6865
228,1965-01-09,sábado,9599
229,1965-01-13,quarta-feira,2088
229,1965-01-13,quarta-feira,6447
229,1965-01-13,quarta-feira,2247
229,1965-01-13,quarta-feira,4194
229,1965-01-13,quarta-feira,431
230,1965-01-16,sábado,7542
230,1965-01-16,sábado,8235
230,1965-01-16,sábado,9734
230,1965-01-16,sábado,5862
230,1965-01-16,sábado,2910
231,1965-01-23,sábado,7757
231,1965-01-23,sábado,8769
231,1965-01-23,sábado,6655
231,1965-01-23,sábado,552
231,1965-01-23,sábado,5699
232,1965-01-27,quarta-feira,4944
232,1965-01-27,quarta-feira,8064
232,1965-01-27,quarta-feira,2462
232,1965-01-27,quarta-feira,6932
232,1965-01-27,quarta-feira,4134
233,1965-01-30,sábado,5202
233,1965-01-30,sábado,8388
233,1965-01-30,sábado,9595
233,1965-01-30,sábado,1907
233,1965-01-30,sábado,5706
234,1965-02-03,quarta-feira,4878
234,1965-02-03,quarta-feira,53
234,1965-02-03,quarta-feira,3071
234,1965-02-03,quarta-feira,3495
234,1965-02-03,quarta-feira,4694
235,1965-02-06,sábado,2116
235,1965-02-06,sábado,7022
235,1965-02-06,sábado,9092
235,1965-02-06,sábado,6538
235,1965-02-06,sábado,5313
236,1965-02-10,quarta-feira,4577
236,1965-02-10,quarta-feira,5726
236,1965-02-10,quarta-feira,2261
236,1965-02-10,quarta-feira,5451
236,1965-02-10,quarta-feira,1026
237,1965-02-13,sábado,310
237,1965-02-13,sábado,5154
237,1965-02-13,sábado,4344
237,1965-02-13,sábado,8729
237,1965-02-13,sábado,5704
238,1965-02-17,quarta-feira,8791
238,1965-02-17,quarta-feira,7075
238,1965-02-17,quarta-feira,6812
238,1965-02-17,quarta-feira,4459
238,1965-02-17,quarta-feira,6883
239,1965-02-20,sábado,4352
239,1965-02-20,sábado,9339
239,1965-02-20,sábado,8491
239,1965-02-20,sábado,1900
239,1965-02-20,sábado,4945
240,1965-02-24,quarta-feira,2905
240,1965-02-24,quarta-feira,326
240,1965-02-24,quarta-feira,7883
240,1965-02-24,quarta-feira,4454
240,1965-02-24,quarta-feira,4389
241,1965-02-27,sábado,4615
241,1965-02-27,sábado,8478
241,1965-02-27,sábado,6871
241,1965-02-27,sábado,9252
241,1965-02-27,sábado,270
242,1965-03-06,sábado,5487
242,1965-03-06,sábado,4235
242,1965-03-06,sábado,2244
242,1965-03-06,sábado,5330
242,1965-03-06,sábado,8345
243,1965-03-10,quarta-feira,5591
243,1965-03-10,quarta-feira,6643
243,1965-03-10,quarta-feira,6451
243,1965-03-10,quarta-feira,1766
243,1965-03-10,quarta-feira,4238
244,1965-03-13,sábado,438
244,1965-03-13,sábado,9183
244,1965-03-13,sábado,7356
244,1965-03-13,sábado,9473
244,1965-03-13,sábado,2023
245,1965-03-17,quarta-feira,7292
245,1965-03-17,quarta-feira,952
245,1965-03-17,quarta-feira,1667
245,1965-03-17,quarta-feira,2122
245,1965-03-17,quarta-feira,6847
246,1965-03-20,sábado,7632
246,1965-03-20,sábado,8369
246,1965-03-20,sábado,4434
246,1965-03-20,sábado,8835
246,1965-03-20,sábado,5523
247,1965-03-24,quarta-feira,2554
247,1965-03-24,quarta-feira,6967
247,1965-03-24,quarta-feira,5798
247,1965-03-24,quarta-feira,1560
247,1965-03-24,quarta-feira,2655
248,1965-03-27,sábado,239
248,1965-03-27,sábado,7331
248,1965-03-27,sábado,2619
248,1965-03-27,sábado,7206
248,1965-03-27,sábado,1270
249,1965-03-31,quarta-feira,2110
249,1965-03-31,quarta-feira,9630
249,1965-03-31,quarta-feira,1834
249,1965-03-31,quarta-feira,7855
249,1965-03-31,quarta-feira,4421
250,1965-04-03,sábado,4303
250,1965-04-03,sábado,7771
250,1965-04-03,sábado,8264
250,1965-04-03,sábado,9872
250,1965-04-03,sábado,3560
251,1965-04-07,quarta-feira,9369
251,1965-04-07,quarta-feira,3181
251,1965-04-07,quarta-feira,3060
251,1965-04-07,quarta-feira,7751
251,1965-04-07,quarta-feira,8960
252,1965-04-10,sábado,2178
252,1965-04-10,sábado,6683
252,1965-04-10,sábado,700
252,1965-04-10,sábado,9761
252,1965-04-10,sábado,8705
253,1965-04-14,quarta-feira,4294
253,1965-04-14,quarta-feira,8123
253,1965-04-14,quarta-feira,894
253,1965-04-14,quarta-feira,9341
253,1965-04-14,quarta-feira,5832
254,1965-04-17,sábado,6357
254,1965-04-17,sábado,478
254,1965-04-17,sábado,6899
254,1965-04-17,sábado,1295
254,1965-04-17,sábado,168
255,1965-04-24,sábado,9611
255,1965-04-24,sábado,2845
255,1965-04-24,sábado,8269
255,1965-04-24,sábado,5782
255,1965-04-24,sábado,5995
256,1965-04-28,quarta-feira,2128
256,1965-04-28,quarta-feira,6251
256,1965-04-28,quarta-feira,5771
256,1965-04-28,quarta-feira,6228
256,1965-04-28,quarta-feira,8560
257,1965-05-05,quarta-feira,8608
257,1965-05-05,quarta-feira,2753
257,1965-05-05,quarta-feira,2428
257,1965-05-05,quarta-feira,6671
257,1965-05-05,quarta-feira,4077
258,1965-05-08,sábado,8321
258,1965-05-08,sábado,5938
258,1965-05-08,sábado,3540
258,1965-05-08,sábado,8293
258,1965-05-08,sábado,7190
259,1965-05-12,quarta-feira,6982
259,1965-05-12,quarta-feira,6947
259,1965-05-12,quarta-feira,8965
259,1965-05-12,quarta-feira,6807
259,1965-05-12,quarta-feira,2831
260,1965-05-15,sábado,1818
260,1965-05-15,sábado,8312
260,1965-05-15,sábado,3233
260,1965-05-15,sábado,6330
260,1965-05-15,sábado,1226
261,1965-05-19,quarta-feira,5100
261,1965-05-19,quarta-feira,2928
261,1965-05-19,quarta-feira,4675
261,1965-05-19,quarta-feira,1596
261,1965-05-19,quarta-feira,27
262,1965-05-22,sábado,8740
262,1965-05-22,sábado,1409
262,1965-05-22,sábado,8468
262,1965-05-22,sábado,2679
262,1965-05-22,sábado,6781
263,1965-05-26,quarta-feira,2408
263,1965-05-26,quarta-feira,4362
263,1965-05-26,quarta-feira,698
263,1965-05-26,quarta-feira,2984
263,1965-05-26,quarta-feira,2964
264,1965-05-29,sábado,6178
264,1965-05-29,sábado,6075
264,1965-05-29,sábado,2929
264,1965-05-29,sábado,6179
264,1965-05-29,sábado,5337
265,1965-06-02,quarta-feira,3736
265,1965-06-02,quarta-feira,7359
265,1965-06-02,quarta-feira,3119
265,1965-06-02,quarta-feira,4217
265,1965-06-02,quarta-feira,1534
266,1965-06-05,sábado,2678
266,1965-06-05,sábado,3552
266,1965-06-05,sábado,8538
266,1965-06-05,sábado,545
266,1965-06-05,sábado,9412
267,1965-06-09,quarta-feira,8143
267,1965-06-09,quarta-feira,404
267,1965-06-09,quarta-feira,8212
267,1965-06-09,quarta-feira,9141
267,1965-06-09,quarta-feira,4572
268,1965-06-12,sábado,8506
268,1965-06-12,sábado,1470
268,1965-06-12,sábado,4715
268,1965-06-12,sábado,9122
268,1965-06-12,sábado,9261
269,1965-06-16,quarta-feira,455
269,1965-06-16,quarta-feira,4805
269,1965-06-16,quarta-feira,8523
269,1965-06-16,quarta-feira,1644
269,1965-06-16,quarta-feira,1902
270,1965-06-19,sábado,4313
270,1965-06-19,sábado,2115
270,1965-06-19,sábado,9587
270,1965-06-19,sábado,4222
270,1965-06-19,sábado,3431
271,1965-06-23,quarta-feira,8782
271,1965-06-23,quarta-feira,5032
271,1965-06-23,quarta-feira,8994
271,1965-06-23,quarta-feira,4968
271,1965-06-23,quarta-feira,3394
272,1965-06-26,sábado,1677
272,1965-06-26,sábado,8725
272,1965-06-26,sábado,6900
272,1965-06-26,sábado,1183
272,1965-06-26,sábado,3842
273,1965-06-30,quarta-feira,4704
273,1965-06-30,quarta-feira,8949
273,1965-06-30,quarta-feira,7301
273,1965-06-30,quarta-feira,9005
273,1965-06-30,quarta-feira,8555
274,1965-07-03,sábado,6961
274,1965-07-03,sábado,9512
274,1965-07-03,sábado,8163
274,1965-07-03,sábado,9675
274,1965-07-03,sábado,7143
275,1965-07-07,quarta-feira,6806
275,1965-07-07,quarta-feira,1567
275,1965-07-07,quarta-feira,4121
275,1965-07-07,quarta-feira,5062
275,1965-07-07,quarta-feira,9234
276,1965-07-10,sábado,9609
276,1965-07-10,sábado,3913
276,1965-07-10,sábado,30
276,1965-07-10,sábado,5966
276,1965-07-10,sábado,1666
277,1965-07-14,quarta-feira,3704
277,1965-07-14,quarta-feira,9124
277,1965-07-14,quarta-feira,2260
277,1965-07-14,quarta-feira,4424
277,1965-07-14,quarta-feira,9835
278,1965-07-17,sábado,6561
278,1965-07-17,sábado,5569
278,1965-07-17,sábado,7799
278,1965-07-17,sábado,808
278,1965-07-17,sábado,9884
279,1965-07-21,quarta-feira,5882
279,1965-07-21,quarta-feira,514
279,1965-07-21,quarta-feira,7473
279,1965-07-21,quarta-feira,2564
279,1965-07-21,quarta-feira,9409
280,1965-07-24,sábado,4953
280,1965-07-24,sábado,2627
280,1965-07-24,sábado,691
280,1965-07-24,sábado,6935
280,1965-07-24,sábado,821
281,1965-07-28,quarta-feira,5981
281,1965-07-28,quarta-feira,8542
281,1965-07-28,quarta-feira,5587
281,1965-07-28,quarta-feira,4481
281,1965-07-28,quarta-feira,5807
282,1965-07-31,sábado,5166
282,1965-07-31,sábado,9210
282,1965-07-31,sábado,6721
282,1965-07-31,sábado,478
282,1965-07-31,sábado,7251
283,1965-08-04,quarta-feira,7639
283,1965-08-04,quarta-feira,1049
283,1965-08-04,quarta-feira,500
283,1965-08-04,quarta-feira,9794
283,1965-08-04,quarta-feira,9383
284,1965-08-07,sábado,762
284,1965-08-07,sábado,2676
284,1965-08-07,sábado,1853
284,1965-08-07,sábado,3954
284,1965-08-07,sábado,8982
285,1965-08-11,quarta-feira,6380
285,1965-08-11,quarta-feira,2543
285,1965-08-11,quarta-feira,2212
285,1965-08-11,quarta-feira,5981
285,1965-08-11,quarta-feira,1234
286,1965-08-14,sábado,6219
286,1965-08-14,sábado,4623
286,1965-08-14,sábado,2284
286,1965-08-14,sábado,2354
286,1965-08-14,sábado,882
287,1965-08-18,quarta-feira,2261
287,1965-08-18,quarta-feira,8648
287,1965-08-18,quarta-feira,7110
287,1965-08-18,quarta-feira,9963
287,1965-08-18,quarta-feira,2593
288,1965-08-21,sábado,4907
288,1965-08-21,sábado,1530
288,1965-08-21,sábado,4505
288,1965-08-21,sábado,846
288,1965-08-21,sábado,4209
289,1965-08-25,quarta-feira,752
289,1965-08-25,quarta-feira,5134
289,1965-08-25,quarta-feira,9935
289,1965-08-25,quarta-feira,7507
289,1965-08-25,quarta-feira,9377
290,1965-08-28,sábado,6700
290,1965-08-28,sábado,5439
290,1965-08-28,sábado,3529
290,1965-08-28,sábado,6651
290,1965-08-28,sábado,856
291,1965-09-01,quarta-feira,6429
291,1965-09-01,quarta-feira,6356
291,1965-09-01,quarta-feira,9203
291,1965-09-01,quarta-feira,9505
291,1965-09-01,quarta-feira,7075
292,1965-09-04,sábado,4554
292,1965-09-04,sábado,3755
292,1965-09-04,sábado,6483
292,1965-09-04,sábado,3723
292,1965-09-04,sábado,7824
293,1965-09-08,quarta-feira,880
293,1965-09-08,quarta-feira,9398
293,1965-09-08,quarta-feira,6985
293,1965-09-08,quarta-feira,5406
293,1965-09-08,quarta-feira,9139
294,1965-09-11,sábado,3384
294,1965-09-11,sábado,8667
294,1965-09-11,sábado,1943
294,1965-09-11,sábado,8287
294,1965-09-11,sábado,8790
295,1965-09-15,quarta-feira,9508
295,1965-09-15,quarta-feira,6425
295,1965-09-15,quarta-feira,5902
295,1965-09-15,quarta-feira,4242
295,1965-09-15,quarta-feira,5515
296,1965-09-18,sábado,6148
296,1965-09-18,sábado,7238
296,1965-09-18,sábado,630
296,1965-09-18,sábado,8086
296,1965-09-18,sábado,7597
297,1965-09-22,quarta-feira,4707
297,1965-09-22,quarta-feira,7682
297,1965-09-22,quarta-feira,7919
297,1965-09-22,quarta-feira,4821
297,1965-09-22,quarta-feira,7213
298,1965-09-25,sábado,2372
298,1965-09-25,sábado,5183
298,1965-09-25,sábado,5656
298,1965-09-25,sábado,6791
298,1965-09-25,sábado,8664
299,1965-09-29,quarta-feira,7392
299,1965-09-29,quarta-feira,1706
299,1965-09-29,quarta-feira,2677
299,1965-09-29,quarta-feira,5855
299,1965-09-29,quarta-feira,9829
300,1965-10-02,sábado,7882
300,1965-10-02,sábado,6026
300,1965-10-02,sábado,9994
